pixel_id,latitude,longitude,seasonal_heat_days,annual_heat_days,heat_days_difference,seasonal_threshold_mean,annual_percentile,annual_max_temp
27_5,-12.778534916600194,-38.65001509924242,4.0,3.0,1.0,37.12691256830602,37.1,37.6
27_6,-12.778534916600194,-38.64103194640122,8.0,10.0,-2.0,34.56598360655738,34.5,37.6
27_7,-12.778534916600194,-38.632048793560024,8.0,10.0,-2.0,34.55073770491803,34.5,37.6
27_8,-12.778534916600194,-38.62306564071883,0.0,0.0,0.0,31.9,31.9,
27_9,-12.778534916600194,-38.61408248787763,0.0,0.0,0.0,31.9,31.9,
27_10,-12.778534916600194,-38.605099335036435,0.0,0.0,0.0,31.9,31.9,
27_11,-12.778534916600194,-38.596116182195246,0.0,0.0,0.0,31.9,31.9,
27_12,-12.778534916600194,-38.58713302935405,0.0,0.0,0.0,31.9,31.9,
27_13,-12.778534916600194,-38.57814987651285,0.0,0.0,0.0,31.9,31.9,
27_14,-12.778534916600194,-38.56916672367166,0.0,0.0,0.0,31.9,31.9,
27_15,-12.778534916600194,-38.56018357083046,0.0,0.0,0.0,31.9,31.9,
27_16,-12.778534916600194,-38.551200417989264,0.0,0.0,0.0,31.9,31.9,
27_17,-12.778534916600194,-38.542217265148075,0.0,0.0,0.0,31.9,31.9,
27_18,-12.778534916600194,-38.53323411230688,0.0,0.0,0.0,31.9,31.9,
27_19,-12.778534916600194,-38.52425095946568,8.0,10.0,-2.0,34.627213114754085,34.6,37.7
27_20,-12.778534916600194,-38.515267806624486,8.0,10.0,-2.0,34.62852459016394,34.6,37.7
27_21,-12.778534916600194,-38.50628465378329,0.0,0.0,0.0,31.9,31.9,
27_22,-12.778534916600194,-38.49730150094209,0.0,0.0,0.0,31.9,31.9,
27_23,-12.778534916600194,-38.4883183481009,0.0,0.0,0.0,31.9,31.9,
27_24,-12.778534916600194,-38.47933519525971,8.0,10.0,-2.0,34.63808743169402,34.6,37.8
27_25,-12.778534916600194,-38.47035204241851,8.0,10.0,-2.0,34.61284153005466,34.6,37.8
27_26,-12.778534916600194,-38.461368889577315,8.0,10.0,-2.0,34.61284153005466,34.6,37.8
27_27,-12.778534916600194,-38.45238573673612,0.0,0.0,0.0,31.9,31.9,
27_28,-12.778534916600194,-38.44340258389492,8.0,10.0,-2.0,34.27543715846995,34.29000000000005,37.8
27_29,-12.778534916600194,-38.434419431053726,8.0,10.0,-2.0,34.58374316939891,34.5,37.8
27_30,-12.778534916600194,-38.42543627821254,8.0,10.0,-2.0,34.61423497267762,34.6,37.8
27_31,-12.778534916600194,-38.41645312537134,8.0,10.0,-2.0,34.63540983606557,34.6,37.8
27_32,-12.778534916600194,-38.407469972530144,8.0,10.0,-2.0,34.728879781420794,34.7,37.8
27_33,-12.778534916600194,-38.39848681968895,8.0,10.0,-2.0,34.7491530054645,34.7,37.9
27_34,-12.778534916600194,-38.38950366684775,8.0,10.0,-2.0,34.72095628415306,34.7,37.9
27_35,-12.778534916600194,-38.380520514006555,8.0,10.0,-2.0,34.703879781420824,34.7,37.9
27_36,-12.778534916600194,-38.37153736116536,8.0,10.0,-2.0,34.66871584699456,34.6,37.9
27_37,-12.778534916600194,-38.36255420832417,8.0,10.0,-2.0,34.670628415300534,34.6,37.9
27_38,-12.778534916600194,-38.35357105548297,8.0,10.0,-2.0,34.64032786885246,34.6,37.9
27_39,-12.778534916600194,-38.34458790264178,8.0,10.0,-2.0,34.61275956284152,34.6,37.9
27_40,-12.778534916600194,-38.33560474980058,8.0,10.0,-2.0,34.62568306010928,34.6,37.9
27_41,-12.778534916600194,-38.326621596959384,8.0,10.0,-2.0,34.631557377049155,34.6,37.9
27_42,-12.778534916600194,-38.31763844411819,8.0,10.0,-2.0,34.631557377049155,34.6,37.9
27_43,-12.778534916600194,-38.308655291277,8.0,10.0,-2.0,34.61254098360656,34.6,37.9
28_0,-12.769551763758999,-38.69493086344839,0.0,0.0,0.0,31.9,31.9,
28_1,-12.769551763758999,-38.685947710607195,0.0,0.0,0.0,31.9,31.9,
28_2,-12.769551763758999,-38.676964557766,0.0,0.0,0.0,31.9,31.9,
28_3,-12.769551763758999,-38.6679814049248,0.0,0.0,0.0,31.9,31.9,
28_4,-12.769551763758999,-38.658998252083606,0.0,0.0,0.0,31.9,31.9,
28_5,-12.769551763758999,-38.65001509924242,0.0,0.0,0.0,31.9,31.9,
28_6,-12.769551763758999,-38.64103194640122,8.0,10.0,-2.0,34.59819672131147,34.5,37.6
28_7,-12.769551763758999,-38.632048793560024,8.0,10.0,-2.0,34.535437158469946,34.5,37.6
28_8,-12.769551763758999,-38.62306564071883,0.0,0.0,0.0,31.9,31.9,
28_9,-12.769551763758999,-38.61408248787763,0.0,0.0,0.0,31.9,31.9,
28_10,-12.769551763758999,-38.605099335036435,0.0,0.0,0.0,31.9,31.9,
28_11,-12.769551763758999,-38.596116182195246,0.0,0.0,0.0,31.9,31.9,
28_12,-12.769551763758999,-38.58713302935405,0.0,0.0,0.0,31.9,31.9,
28_13,-12.769551763758999,-38.57814987651285,0.0,0.0,0.0,31.9,31.9,
28_14,-12.769551763758999,-38.56916672367166,0.0,0.0,0.0,31.9,31.9,
28_15,-12.769551763758999,-38.56018357083046,0.0,0.0,0.0,31.9,31.9,
28_16,-12.769551763758999,-38.551200417989264,0.0,0.0,0.0,31.9,31.9,
28_17,-12.769551763758999,-38.542217265148075,0.0,0.0,0.0,31.9,31.9,
28_18,-12.769551763758999,-38.53323411230688,8.0,10.0,-2.0,34.62606557377049,34.6,37.7
28_19,-12.769551763758999,-38.52425095946568,8.0,10.0,-2.0,34.62683060109286,34.6,37.7
28_20,-12.769551763758999,-38.515267806624486,0.0,0.0,0.0,31.9,31.9,
28_21,-12.769551763758999,-38.50628465378329,0.0,0.0,0.0,31.9,31.9,
28_22,-12.769551763758999,-38.49730150094209,8.0,10.0,-2.0,34.6216393442623,34.6,37.7
28_23,-12.769551763758999,-38.4883183481009,8.0,10.0,-2.0,34.646420765027315,34.6,37.8
28_24,-12.769551763758999,-38.47933519525971,8.0,10.0,-2.0,34.646420765027315,34.6,37.8
28_25,-12.769551763758999,-38.47035204241851,8.0,10.0,-2.0,34.62521857923498,34.6,37.8
28_26,-12.769551763758999,-38.461368889577315,8.0,10.0,-2.0,34.59715846994534,34.6,37.8
28_27,-12.769551763758999,-38.45238573673612,0.0,0.0,0.0,31.9,31.9,
28_28,-12.769551763758999,-38.44340258389492,0.0,0.0,0.0,31.9,31.9,
28_29,-12.769551763758999,-38.434419431053726,9.0,10.0,-1.0,34.3266666666667,34.3,37.8
28_30,-12.769551763758999,-38.42543627821254,0.0,0.0,0.0,31.9,31.9,
28_31,-12.769551763758999,-38.41645312537134,8.0,10.0,-2.0,34.64147540983609,34.6,37.8
28_32,-12.769551763758999,-38.407469972530144,8.0,10.0,-2.0,34.65653005464481,34.6,37.8
28_33,-12.769551763758999,-38.39848681968895,8.0,10.0,-2.0,34.69278688524592,34.7,37.9
28_34,-12.769551763758999,-38.38950366684775,8.0,10.0,-2.0,34.69133879781425,34.7,37.8
28_35,-12.769551763758999,-38.380520514006555,8.0,10.0,-2.0,34.65396174863389,34.6,37.9
28_36,-12.769551763758999,-38.37153736116536,8.0,10.0,-2.0,34.65806010928962,34.6,37.9
28_37,-12.769551763758999,-38.36255420832417,8.0,10.0,-2.0,34.64289617486339,34.6,37.9
28_38,-12.769551763758999,-38.35357105548297,8.0,10.0,-2.0,34.61691256830601,34.6,37.9
28_39,-12.769551763758999,-38.34458790264178,8.0,10.0,-2.0,34.63327868852462,34.6,37.9
28_40,-12.769551763758999,-38.33560474980058,8.0,10.0,-2.0,34.64775956284153,34.6,37.9
28_41,-12.769551763758999,-38.326621596959384,8.0,10.0,-2.0,34.68469945355188,34.6,37.9
28_42,-12.769551763758999,-38.31763844411819,8.0,10.0,-2.0,34.67953551912566,34.6,37.9
28_43,-12.769551763758999,-38.308655291277,8.0,10.0,-2.0,34.66297814207652,34.6,37.9
29_0,-12.760568610917803,-38.69493086344839,0.0,0.0,0.0,31.9,31.9,
29_1,-12.760568610917803,-38.685947710607195,0.0,0.0,0.0,31.9,31.9,
29_2,-12.760568610917803,-38.676964557766,0.0,0.0,0.0,31.9,31.9,
29_3,-12.760568610917803,-38.6679814049248,0.0,0.0,0.0,31.9,31.9,
29_4,-12.760568610917803,-38.658998252083606,0.0,0.0,0.0,31.9,31.9,
29_5,-12.760568610917803,-38.65001509924242,0.0,0.0,0.0,31.9,31.9,
29_6,-12.760568610917803,-38.64103194640122,0.0,0.0,0.0,31.9,31.9,
29_7,-12.760568610917803,-38.632048793560024,0.0,0.0,0.0,31.9,31.9,
29_8,-12.760568610917803,-38.62306564071883,4.0,3.0,1.0,37.07573770491803,37.1,37.6
29_9,-12.760568610917803,-38.61408248787763,0.0,0.0,0.0,31.9,31.9,
29_10,-12.760568610917803,-38.605099335036435,0.0,0.0,0.0,31.9,31.9,
29_11,-12.760568610917803,-38.596116182195246,0.0,0.0,0.0,31.9,31.9,
29_12,-12.760568610917803,-38.58713302935405,0.0,0.0,0.0,31.9,31.9,
29_13,-12.760568610917803,-38.57814987651285,0.0,0.0,0.0,31.9,31.9,
29_14,-12.760568610917803,-38.56916672367166,0.0,0.0,0.0,31.9,31.9,
29_15,-12.760568610917803,-38.56018357083046,0.0,0.0,0.0,31.9,31.9,
29_16,-12.760568610917803,-38.551200417989264,0.0,0.0,0.0,31.9,31.9,
29_17,-12.760568610917803,-38.542217265148075,0.0,0.0,0.0,31.9,31.9,
29_18,-12.760568610917803,-38.53323411230688,8.0,10.0,-2.0,34.637841530054665,34.6,37.7
29_19,-12.760568610917803,-38.52425095946568,8.0,10.0,-2.0,34.624890710382495,34.6,37.7
29_20,-12.760568610917803,-38.515267806624486,0.0,0.0,0.0,31.9,31.9,
29_21,-12.760568610917803,-38.50628465378329,0.0,0.0,0.0,31.9,31.9,
29_22,-12.760568610917803,-38.49730150094209,0.0,0.0,0.0,31.9,31.9,
29_23,-12.760568610917803,-38.4883183481009,8.0,10.0,-2.0,34.62426229508194,34.6,37.8
29_24,-12.760568610917803,-38.47933519525971,8.0,10.0,-2.0,34.640874316939886,34.6,37.8
29_25,-12.760568610917803,-38.47035204241851,8.0,10.0,-2.0,34.624726775956304,34.6,37.8
29_26,-12.760568610917803,-38.461368889577315,8.0,10.0,-2.0,34.60710382513664,34.6,37.8
29_27,-12.760568610917803,-38.45238573673612,0.0,0.0,0.0,32.78112021857926,33.3,
29_28,-12.760568610917803,-38.44340258389492,0.0,0.0,0.0,31.9,31.9,
29_29,-12.760568610917803,-38.434419431053726,8.0,10.0,-2.0,34.63592896174863,34.6,37.8
29_30,-12.760568610917803,-38.42543627821254,8.0,10.0,-2.0,34.63103825136612,34.6,37.8
29_31,-12.760568610917803,-38.41645312537134,8.0,10.0,-2.0,34.64464480874318,34.6,37.8
29_32,-12.760568610917803,-38.407469972530144,8.0,10.0,-2.0,34.65355191256829,34.6,37.8
29_33,-12.760568610917803,-38.39848681968895,8.0,10.0,-2.0,34.65778688524592,34.6,37.8
29_34,-12.760568610917803,-38.38950366684775,8.0,10.0,-2.0,34.66674863387979,34.7,37.9
29_35,-12.760568610917803,-38.380520514006555,8.0,10.0,-2.0,34.651448087431675,34.7,37.9
29_36,-12.760568610917803,-38.37153736116536,8.0,10.0,-2.0,34.66355191256831,34.6,37.9
29_37,-12.760568610917803,-38.36255420832417,8.0,10.0,-2.0,34.654617486338786,34.6,37.9
29_38,-12.760568610917803,-38.35357105548297,8.0,10.0,-2.0,34.654617486338786,34.6,37.9
29_39,-12.760568610917803,-38.34458790264178,8.0,10.0,-2.0,34.64754098360656,34.6,37.9
29_40,-12.760568610917803,-38.33560474980058,8.0,10.0,-2.0,34.69707650273222,34.7,37.9
29_41,-12.760568610917803,-38.326621596959384,8.0,10.0,-2.0,34.73786885245904,34.7,37.9
29_42,-12.760568610917803,-38.31763844411819,8.0,10.0,-2.0,34.76032786885248,34.7,37.9
29_43,-12.760568610917803,-38.308655291277,8.0,10.0,-2.0,34.74887978142079,34.7,37.9
30_0,-12.751585458076608,-38.69493086344839,0.0,0.0,0.0,31.9,31.9,
30_1,-12.751585458076608,-38.685947710607195,0.0,0.0,0.0,31.9,31.9,
30_2,-12.751585458076608,-38.676964557766,0.0,0.0,0.0,31.9,31.9,
30_3,-12.751585458076608,-38.6679814049248,0.0,0.0,0.0,31.9,31.9,
30_4,-12.751585458076608,-38.658998252083606,0.0,0.0,0.0,31.9,31.9,
30_5,-12.751585458076608,-38.65001509924242,0.0,0.0,0.0,31.9,31.9,
30_6,-12.751585458076608,-38.64103194640122,0.0,0.0,0.0,31.9,31.9,
30_7,-12.751585458076608,-38.632048793560024,0.0,0.0,0.0,31.9,31.9,
30_8,-12.751585458076608,-38.62306564071883,0.0,0.0,0.0,31.9,31.9,
30_9,-12.751585458076608,-38.61408248787763,0.0,0.0,0.0,31.9,31.9,
30_10,-12.751585458076608,-38.605099335036435,0.0,0.0,0.0,31.9,31.9,
30_11,-12.751585458076608,-38.596116182195246,0.0,0.0,0.0,31.9,31.9,
30_12,-12.751585458076608,-38.58713302935405,0.0,0.0,0.0,31.9,31.9,
30_13,-12.751585458076608,-38.57814987651285,0.0,0.0,0.0,31.9,31.9,
30_14,-12.751585458076608,-38.56916672367166,0.0,0.0,0.0,31.9,31.9,
30_15,-12.751585458076608,-38.56018357083046,0.0,0.0,0.0,31.9,31.9,
30_16,-12.751585458076608,-38.551200417989264,0.0,0.0,0.0,31.9,31.9,
30_17,-12.751585458076608,-38.542217265148075,8.0,10.0,-2.0,34.618715846994526,34.6,37.7
30_18,-12.751585458076608,-38.53323411230688,8.0,10.0,-2.0,34.61887978142076,34.6,37.7
30_19,-12.751585458076608,-38.52425095946568,8.0,10.0,-2.0,34.62013661202186,34.6,37.7
30_20,-12.751585458076608,-38.515267806624486,8.0,10.0,-2.0,34.62013661202186,34.6,37.7
30_21,-12.751585458076608,-38.50628465378329,0.0,0.0,0.0,31.9,31.9,
30_22,-12.751585458076608,-38.49730150094209,0.0,0.0,0.0,31.9,31.9,
30_23,-12.751585458076608,-38.4883183481009,8.0,10.0,-2.0,34.62849726775953,34.6,37.8
30_24,-12.751585458076608,-38.47933519525971,8.0,10.0,-2.0,34.63390710382516,34.6,37.8
30_25,-12.751585458076608,-38.47035204241851,8.0,10.0,-2.0,34.639836065573775,34.6,37.8
30_26,-12.751585458076608,-38.461368889577315,8.0,10.0,-2.0,34.636830601092875,34.6,37.8
30_27,-12.751585458076608,-38.45238573673612,0.0,0.0,0.0,31.9,31.9,
30_28,-12.751585458076608,-38.44340258389492,8.0,10.0,-2.0,34.63625683060109,34.6,37.8
30_29,-12.751585458076608,-38.434419431053726,8.0,10.0,-2.0,34.62398907103824,34.6,37.8
30_30,-12.751585458076608,-38.42543627821254,8.0,10.0,-2.0,34.6243989071038,34.6,37.8
30_31,-12.751585458076608,-38.41645312537134,8.0,10.0,-2.0,34.62844262295079,34.6,37.8
30_32,-12.751585458076608,-38.407469972530144,8.0,10.0,-2.0,34.636748633879776,34.6,37.8
30_33,-12.751585458076608,-38.39848681968895,8.0,10.0,-2.0,34.63601092896174,34.6,37.8
30_34,-12.751585458076608,-38.38950366684775,8.0,10.0,-2.0,34.64292349726775,34.6,37.9
30_35,-12.751585458076608,-38.380520514006555,8.0,10.0,-2.0,34.64292349726775,34.6,37.9
30_36,-12.751585458076608,-38.37153736116536,8.0,10.0,-2.0,34.64049180327869,34.6,37.9
30_37,-12.751585458076608,-38.36255420832417,8.0,10.0,-2.0,34.65090163934429,34.6,37.9
30_38,-12.751585458076608,-38.35357105548297,8.0,10.0,-2.0,34.6614480874317,34.6,37.9
30_39,-12.751585458076608,-38.34458790264178,8.0,10.0,-2.0,34.68781420765027,34.7,37.9
30_40,-12.751585458076608,-38.33560474980058,8.0,10.0,-2.0,34.75448087431699,34.7,37.9
30_41,-12.751585458076608,-38.326621596959384,8.0,10.0,-2.0,34.78765027322407,34.8,37.9
30_42,-12.751585458076608,-38.31763844411819,8.0,10.0,-2.0,34.796666666666674,34.8,37.9
30_43,-12.751585458076608,-38.308655291277,8.0,10.0,-2.0,34.81956284153009,34.8,37.9
31_0,-12.742602305235414,-38.69493086344839,0.0,0.0,0.0,31.9,31.9,
31_1,-12.742602305235414,-38.685947710607195,0.0,0.0,0.0,31.9,31.9,
31_2,-12.742602305235414,-38.676964557766,0.0,0.0,0.0,31.9,31.9,
31_3,-12.742602305235414,-38.6679814049248,0.0,0.0,0.0,31.9,31.9,
31_4,-12.742602305235414,-38.658998252083606,0.0,0.0,0.0,31.9,31.9,
31_5,-12.742602305235414,-38.65001509924242,0.0,0.0,0.0,31.9,31.9,
31_6,-12.742602305235414,-38.64103194640122,0.0,0.0,0.0,31.9,31.9,
31_7,-12.742602305235414,-38.632048793560024,0.0,0.0,0.0,31.9,31.9,
31_8,-12.742602305235414,-38.62306564071883,0.0,0.0,0.0,31.9,31.9,
31_9,-12.742602305235414,-38.61408248787763,4.0,3.0,1.0,37.2471857923497,37.2,37.6
31_10,-12.742602305235414,-38.605099335036435,0.0,0.0,0.0,31.9,31.9,
31_11,-12.742602305235414,-38.596116182195246,0.0,0.0,0.0,31.9,31.9,
31_12,-12.742602305235414,-38.58713302935405,0.0,0.0,0.0,31.9,31.9,
31_13,-12.742602305235414,-38.57814987651285,0.0,0.0,0.0,31.9,31.9,
31_14,-12.742602305235414,-38.56916672367166,0.0,0.0,0.0,31.9,31.9,
31_15,-12.742602305235414,-38.56018357083046,0.0,0.0,0.0,31.9,31.9,
31_16,-12.742602305235414,-38.551200417989264,0.0,0.0,0.0,31.9,31.9,
31_17,-12.742602305235414,-38.542217265148075,0.0,0.0,0.0,31.9,31.9,
31_18,-12.742602305235414,-38.53323411230688,0.0,0.0,0.0,31.9,31.9,
31_19,-12.742602305235414,-38.52425095946568,4.0,3.0,1.0,37.12049180327868,37.1,37.7
31_20,-12.742602305235414,-38.515267806624486,0.0,0.0,0.0,31.9,31.9,
31_21,-12.742602305235414,-38.50628465378329,0.0,0.0,0.0,31.9,31.9,
31_22,-12.742602305235414,-38.49730150094209,0.0,0.0,0.0,31.9,31.9,
31_23,-12.742602305235414,-38.4883183481009,8.0,10.0,-2.0,34.606393442622945,34.6,37.8
31_24,-12.742602305235414,-38.47933519525971,8.0,10.0,-2.0,34.61396174863387,34.6,37.8
31_25,-12.742602305235414,-38.47035204241851,8.0,10.0,-2.0,34.60928961748634,34.6,37.8
31_26,-12.742602305235414,-38.461368889577315,8.0,10.0,-2.0,34.61398907103826,34.6,37.8
31_27,-12.742602305235414,-38.45238573673612,8.0,10.0,-2.0,34.6351912568306,34.6,37.8
31_28,-12.742602305235414,-38.44340258389492,8.0,10.0,-2.0,34.66032786885244,34.6,37.8
31_29,-12.742602305235414,-38.434419431053726,8.0,10.0,-2.0,34.647049180327855,34.6,37.8
31_30,-12.742602305235414,-38.42543627821254,8.0,10.0,-2.0,34.62811475409835,34.6,37.8
31_31,-12.742602305235414,-38.41645312537134,8.0,10.0,-2.0,34.600300546448075,34.6,37.8
31_32,-12.742602305235414,-38.407469972530144,8.0,10.0,-2.0,34.618524590163936,34.6,37.8
31_33,-12.742602305235414,-38.39848681968895,8.0,10.0,-2.0,34.618524590163936,34.6,37.8
31_34,-12.742602305235414,-38.38950366684775,8.0,10.0,-2.0,34.62210382513663,34.6,37.8
31_35,-12.742602305235414,-38.380520514006555,8.0,10.0,-2.0,34.64286885245903,34.6,37.9
31_36,-12.742602305235414,-38.37153736116536,8.0,10.0,-2.0,34.663415300546475,34.6,37.9
31_37,-12.742602305235414,-38.36255420832417,8.0,10.0,-2.0,34.65513661202191,34.6,37.9
31_38,-12.742602305235414,-38.35357105548297,8.0,10.0,-2.0,34.68314207650274,34.6,37.9
31_39,-12.742602305235414,-38.34458790264178,8.0,10.0,-2.0,34.70125683060112,34.7,37.9
31_40,-12.742602305235414,-38.33560474980058,8.0,10.0,-2.0,34.79934426229514,34.8,37.9
31_41,-12.742602305235414,-38.326621596959384,8.0,10.0,-2.0,34.812732240437214,34.8,37.9
31_42,-12.742602305235414,-38.31763844411819,8.0,10.0,-2.0,34.83655737704922,34.8,37.9
31_43,-12.742602305235414,-38.308655291277,8.0,10.0,-2.0,34.820491803278735,34.8,37.9
32_0,-12.733619152394217,-38.69493086344839,0.0,0.0,0.0,31.9,31.9,
32_1,-12.733619152394217,-38.685947710607195,0.0,0.0,0.0,31.9,31.9,
32_2,-12.733619152394217,-38.676964557766,0.0,0.0,0.0,31.9,31.9,
32_3,-12.733619152394217,-38.6679814049248,0.0,0.0,0.0,31.9,31.9,
32_4,-12.733619152394217,-38.658998252083606,0.0,0.0,0.0,31.9,31.9,
32_5,-12.733619152394217,-38.65001509924242,0.0,0.0,0.0,31.9,31.9,
32_6,-12.733619152394217,-38.64103194640122,0.0,0.0,0.0,31.9,31.9,
32_7,-12.733619152394217,-38.632048793560024,0.0,0.0,0.0,31.9,31.9,
32_8,-12.733619152394217,-38.62306564071883,0.0,0.0,0.0,31.9,31.9,
32_9,-12.733619152394217,-38.61408248787763,8.0,10.0,-2.0,34.71620218579237,34.7,37.7
32_10,-12.733619152394217,-38.605099335036435,4.0,3.0,1.0,37.245464480874304,37.2,37.7
32_11,-12.733619152394217,-38.596116182195246,0.0,0.0,0.0,31.9,31.9,
32_12,-12.733619152394217,-38.58713302935405,0.0,0.0,0.0,31.9,31.9,
32_13,-12.733619152394217,-38.57814987651285,0.0,0.0,0.0,31.9,31.9,
32_14,-12.733619152394217,-38.56916672367166,0.0,0.0,0.0,31.9,31.9,
32_15,-12.733619152394217,-38.56018357083046,0.0,0.0,0.0,31.9,31.9,
32_16,-12.733619152394217,-38.551200417989264,0.0,0.0,0.0,31.9,31.9,
32_17,-12.733619152394217,-38.542217265148075,0.0,0.0,0.0,31.9,31.9,
32_18,-12.733619152394217,-38.53323411230688,0.0,0.0,0.0,31.9,31.9,
32_19,-12.733619152394217,-38.52425095946568,0.0,0.0,0.0,31.9,31.9,
32_20,-12.733619152394217,-38.515267806624486,4.0,3.0,1.0,37.158606557377034,37.2,37.7
32_21,-12.733619152394217,-38.50628465378329,0.0,0.0,0.0,31.9,31.9,
32_22,-12.733619152394217,-38.49730150094209,0.0,0.0,0.0,31.9,31.9,
32_23,-12.733619152394217,-38.4883183481009,8.0,10.0,-2.0,34.64587431693989,34.6,37.8
32_24,-12.733619152394217,-38.47933519525971,8.0,10.0,-2.0,34.62357923497271,34.6,37.8
32_25,-12.733619152394217,-38.47035204241851,8.0,10.0,-2.0,34.635519125683096,34.6,37.8
32_26,-12.733619152394217,-38.461368889577315,8.0,10.0,-2.0,34.641311475409836,34.6,37.8
32_27,-12.733619152394217,-38.45238573673612,8.0,10.0,-2.0,34.65306010928962,34.6,37.8
32_28,-12.733619152394217,-38.44340258389492,7.0,9.0,-2.0,34.6481693989071,34.6,37.8
32_29,-12.733619152394217,-38.434419431053726,7.0,9.0,-2.0,34.61811475409836,34.6,37.8
32_30,-12.733619152394217,-38.42543627821254,8.0,10.0,-2.0,34.58655737704919,34.6,37.8
32_31,-12.733619152394217,-38.41645312537134,8.0,10.0,-2.0,34.58655737704919,34.6,37.8
32_32,-12.733619152394217,-38.407469972530144,8.0,10.0,-2.0,34.614234972677586,34.6,37.8
32_33,-12.733619152394217,-38.39848681968895,8.0,10.0,-2.0,34.62224043715846,34.6,37.8
32_34,-12.733619152394217,-38.38950366684775,8.0,10.0,-2.0,34.630191256830635,34.6,37.8
32_35,-12.733619152394217,-38.380520514006555,8.0,10.0,-2.0,34.626174863387995,34.6,37.9
32_36,-12.733619152394217,-38.37153736116536,8.0,10.0,-2.0,34.63986338797819,34.6,37.9
32_37,-12.733619152394217,-38.36255420832417,8.0,10.0,-2.0,34.660355191256855,34.6,37.9
32_38,-12.733619152394217,-38.35357105548297,8.0,10.0,-2.0,34.68890710382517,34.7,37.9
32_39,-12.733619152394217,-38.34458790264178,8.0,10.0,-2.0,34.717158469945375,34.7,37.9
32_40,-12.733619152394217,-38.33560474980058,8.0,10.0,-2.0,34.83278688524594,34.8,37.9
32_41,-12.733619152394217,-38.326621596959384,8.0,10.0,-2.0,34.86125683060113,34.9,37.9
32_42,-12.733619152394217,-38.31763844411819,8.0,10.0,-2.0,34.84669398907108,34.8,37.9
32_43,-12.733619152394217,-38.308655291277,8.0,10.0,-2.0,34.828934426229544,34.8,37.9
