pixel_id,latitude,longitude,reference_percentile,heat_days,threshold_used,temperature_trend,seasonal_means,annual_max,annual_min,annual_range
26_37,-12.78751806944139,-38.308655291277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_0,-12.778534916600194,-38.69493086344839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_1,-12.778534916600194,-38.685947710607195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_2,-12.778534916600194,-38.676964557766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_3,-12.778534916600194,-38.6679814049248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_4,-12.778534916600194,-38.658998252083606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_5,-12.778534916600194,-38.65001509924242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_6,-12.778534916600194,-38.64103194640122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_7,-12.778534916600194,-38.632048793560024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_8,-12.778534916600194,-38.62306564071883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_9,-12.778534916600194,-38.61408248787763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_10,-12.778534916600194,-38.605099335036435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_11,-12.778534916600194,-38.542217265148075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_12,-12.778534916600194,-38.53323411230688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_13,-12.778534916600194,-38.52425095946568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_14,-12.778534916600194,-38.515267806624486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_15,-12.778534916600194,-38.50628465378329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_16,-12.778534916600194,-38.49730150094209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_17,-12.778534916600194,-38.4883183481009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_18,-12.778534916600194,-38.47933519525971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_19,-12.778534916600194,-38.47035204241851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_20,-12.778534916600194,-38.461368889577315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_21,-12.778534916600194,-38.45238573673612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_22,-12.778534916600194,-38.44340258389492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_23,-12.778534916600194,-38.434419431053726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_24,-12.778534916600194,-38.42543627821254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_25,-12.778534916600194,-38.41645312537134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_26,-12.778534916600194,-38.407469972530144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_27,-12.778534916600194,-38.39848681968895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_28,-12.778534916600194,-38.38950366684775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_29,-12.778534916600194,-38.380520514006555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_30,-12.778534916600194,-38.37153736116536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_31,-12.778534916600194,-38.36255420832417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_32,-12.778534916600194,-38.35357105548297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_33,-12.778534916600194,-38.34458790264178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_34,-12.778534916600194,-38.33560474980058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_35,-12.778534916600194,-38.326621596959384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_36,-12.778534916600194,-38.31763844411819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_37,-12.778534916600194,-38.308655291277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_0,-12.769551763758999,-38.69493086344839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_1,-12.769551763758999,-38.685947710607195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_2,-12.769551763758999,-38.676964557766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_3,-12.769551763758999,-38.6679814049248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_4,-12.769551763758999,-38.658998252083606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_5,-12.769551763758999,-38.65001509924242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_6,-12.769551763758999,-38.64103194640122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_7,-12.769551763758999,-38.632048793560024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_8,-12.769551763758999,-38.62306564071883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_9,-12.769551763758999,-38.61408248787763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_10,-12.769551763758999,-38.605099335036435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_11,-12.769551763758999,-38.542217265148075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_12,-12.769551763758999,-38.53323411230688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_13,-12.769551763758999,-38.52425095946568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_14,-12.769551763758999,-38.515267806624486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_15,-12.769551763758999,-38.50628465378329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_16,-12.769551763758999,-38.49730150094209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_17,-12.769551763758999,-38.4883183481009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_18,-12.769551763758999,-38.47933519525971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_19,-12.769551763758999,-38.47035204241851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_20,-12.769551763758999,-38.461368889577315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_21,-12.769551763758999,-38.45238573673612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_22,-12.769551763758999,-38.44340258389492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_23,-12.769551763758999,-38.434419431053726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_24,-12.769551763758999,-38.42543627821254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_25,-12.769551763758999,-38.41645312537134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_26,-12.769551763758999,-38.407469972530144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_27,-12.769551763758999,-38.39848681968895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_28,-12.769551763758999,-38.38950366684775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_29,-12.769551763758999,-38.380520514006555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_30,-12.769551763758999,-38.37153736116536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_31,-12.769551763758999,-38.36255420832417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_32,-12.769551763758999,-38.35357105548297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_33,-12.769551763758999,-38.34458790264178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_34,-12.769551763758999,-38.33560474980058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_35,-12.769551763758999,-38.326621596959384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_36,-12.769551763758999,-38.31763844411819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_37,-12.769551763758999,-38.308655291277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_0,-12.760568610917803,-38.69493086344839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_1,-12.760568610917803,-38.685947710607195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_2,-12.760568610917803,-38.676964557766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_3,-12.760568610917803,-38.6679814049248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_4,-12.760568610917803,-38.658998252083606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_5,-12.760568610917803,-38.65001509924242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_6,-12.760568610917803,-38.64103194640122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_7,-12.760568610917803,-38.632048793560024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_8,-12.760568610917803,-38.62306564071883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_9,-12.760568610917803,-38.61408248787763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_10,-12.760568610917803,-38.605099335036435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_11,-12.760568610917803,-38.542217265148075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_12,-12.760568610917803,-38.53323411230688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_13,-12.760568610917803,-38.52425095946568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_14,-12.760568610917803,-38.515267806624486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_15,-12.760568610917803,-38.50628465378329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_16,-12.760568610917803,-38.49730150094209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_17,-12.760568610917803,-38.4883183481009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_18,-12.760568610917803,-38.47933519525971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_19,-12.760568610917803,-38.47035204241851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_20,-12.760568610917803,-38.461368889577315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_21,-12.760568610917803,-38.45238573673612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_22,-12.760568610917803,-38.44340258389492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_23,-12.760568610917803,-38.434419431053726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_24,-12.760568610917803,-38.42543627821254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_25,-12.760568610917803,-38.41645312537134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_26,-12.760568610917803,-38.407469972530144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_27,-12.760568610917803,-38.39848681968895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_28,-12.760568610917803,-38.38950366684775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_29,-12.760568610917803,-38.380520514006555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_30,-12.760568610917803,-38.37153736116536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_31,-12.760568610917803,-38.36255420832417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_32,-12.760568610917803,-38.35357105548297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_33,-12.760568610917803,-38.34458790264178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_34,-12.760568610917803,-38.33560474980058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_35,-12.760568610917803,-38.326621596959384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_36,-12.760568610917803,-38.31763844411819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_37,-12.760568610917803,-38.308655291277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_0,-12.751585458076608,-38.69493086344839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_1,-12.751585458076608,-38.685947710607195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_2,-12.751585458076608,-38.676964557766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_3,-12.751585458076608,-38.6679814049248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_4,-12.751585458076608,-38.658998252083606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_5,-12.751585458076608,-38.65001509924242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_6,-12.751585458076608,-38.64103194640122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_7,-12.751585458076608,-38.632048793560024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_8,-12.751585458076608,-38.62306564071883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_9,-12.751585458076608,-38.61408248787763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_10,-12.751585458076608,-38.605099335036435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_11,-12.751585458076608,-38.542217265148075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_12,-12.751585458076608,-38.53323411230688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_13,-12.751585458076608,-38.52425095946568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_14,-12.751585458076608,-38.515267806624486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_15,-12.751585458076608,-38.50628465378329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_16,-12.751585458076608,-38.49730150094209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_17,-12.751585458076608,-38.4883183481009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_18,-12.751585458076608,-38.47933519525971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_19,-12.751585458076608,-38.47035204241851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_20,-12.751585458076608,-38.461368889577315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_21,-12.751585458076608,-38.45238573673612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_22,-12.751585458076608,-38.44340258389492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_23,-12.751585458076608,-38.434419431053726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_24,-12.751585458076608,-38.42543627821254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_25,-12.751585458076608,-38.41645312537134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_26,-12.751585458076608,-38.407469972530144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_27,-12.751585458076608,-38.39848681968895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_28,-12.751585458076608,-38.38950366684775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_29,-12.751585458076608,-38.380520514006555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_30,-12.751585458076608,-38.37153736116536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_31,-12.751585458076608,-38.36255420832417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_32,-12.751585458076608,-38.35357105548297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_33,-12.751585458076608,-38.34458790264178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_34,-12.751585458076608,-38.33560474980058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_35,-12.751585458076608,-38.326621596959384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_36,-12.751585458076608,-38.31763844411819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_37,-12.751585458076608,-38.308655291277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_0,-12.742602305235414,-38.69493086344839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_1,-12.742602305235414,-38.685947710607195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_2,-12.742602305235414,-38.676964557766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_3,-12.742602305235414,-38.6679814049248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_4,-12.742602305235414,-38.658998252083606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_5,-12.742602305235414,-38.65001509924242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_6,-12.742602305235414,-38.64103194640122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_7,-12.742602305235414,-38.632048793560024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_8,-12.742602305235414,-38.62306564071883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_9,-12.742602305235414,-38.61408248787763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_10,-12.742602305235414,-38.605099335036435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_11,-12.742602305235414,-38.542217265148075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_12,-12.742602305235414,-38.53323411230688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_13,-12.742602305235414,-38.52425095946568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_14,-12.742602305235414,-38.515267806624486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_15,-12.742602305235414,-38.50628465378329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_16,-12.742602305235414,-38.49730150094209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_17,-12.742602305235414,-38.4883183481009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_18,-12.742602305235414,-38.47933519525971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_19,-12.742602305235414,-38.47035204241851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_20,-12.742602305235414,-38.461368889577315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_21,-12.742602305235414,-38.45238573673612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_22,-12.742602305235414,-38.44340258389492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_23,-12.742602305235414,-38.434419431053726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_24,-12.742602305235414,-38.42543627821254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_25,-12.742602305235414,-38.41645312537134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_26,-12.742602305235414,-38.407469972530144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_27,-12.742602305235414,-38.39848681968895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_28,-12.742602305235414,-38.38950366684775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_29,-12.742602305235414,-38.380520514006555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_30,-12.742602305235414,-38.37153736116536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_31,-12.742602305235414,-38.36255420832417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_32,-12.742602305235414,-38.35357105548297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_33,-12.742602305235414,-38.34458790264178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_34,-12.742602305235414,-38.33560474980058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_35,-12.742602305235414,-38.326621596959384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_36,-12.742602305235414,-38.31763844411819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_37,-12.742602305235414,-38.308655291277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0,-12.733619152394217,-38.69493086344839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_1,-12.733619152394217,-38.685947710607195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_2,-12.733619152394217,-38.676964557766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_3,-12.733619152394217,-38.6679814049248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_4,-12.733619152394217,-38.658998252083606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_5,-12.733619152394217,-38.65001509924242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_6,-12.733619152394217,-38.64103194640122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_7,-12.733619152394217,-38.632048793560024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_8,-12.733619152394217,-38.62306564071883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_9,-12.733619152394217,-38.61408248787763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_10,-12.733619152394217,-38.605099335036435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_11,-12.733619152394217,-38.542217265148075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_12,-12.733619152394217,-38.53323411230688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_13,-12.733619152394217,-38.52425095946568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_14,-12.733619152394217,-38.515267806624486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_15,-12.733619152394217,-38.50628465378329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_16,-12.733619152394217,-38.49730150094209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_17,-12.733619152394217,-38.4883183481009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_18,-12.733619152394217,-38.47933519525971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_19,-12.733619152394217,-38.47035204241851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_20,-12.733619152394217,-38.461368889577315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_21,-12.733619152394217,-38.45238573673612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_22,-12.733619152394217,-38.44340258389492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_23,-12.733619152394217,-38.434419431053726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_24,-12.733619152394217,-38.42543627821254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_25,-12.733619152394217,-38.41645312537134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_26,-12.733619152394217,-38.407469972530144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_27,-12.733619152394217,-38.39848681968895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_28,-12.733619152394217,-38.38950366684775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_29,-12.733619152394217,-38.380520514006555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_30,-12.733619152394217,-38.37153736116536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_31,-12.733619152394217,-38.36255420832417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_32,-12.733619152394217,-38.35357105548297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_33,-12.733619152394217,-38.34458790264178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_34,-12.733619152394217,-38.33560474980058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_35,-12.733619152394217,-38.326621596959384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_36,-12.733619152394217,-38.31763844411819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_37,-12.733619152394217,-38.308655291277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
